,Category,Topic,Term,Variable_Level_1,Variable_Level_2,Variable_Level_3,Detailed_Variable,UUID
877,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,TROPICAL CYCLONES,TROPICAL STORM MOTION,,,ce15b57a-9b1b-4bb7-805e-b13defd9a851
878,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,TROPICAL CYCLONES,TROPICAL STORM TRACK,,,2a4bc557-ee60-4446-920a-25632f5b8b4d
879,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,TROPICAL CYCLONES,,,,06180441-d4bb-4fed-b36a-9b3cb2cac0fe
880,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,WIND STORMS,DERECHO,,,4e845edf-3635-4665-9d9d-d7186c151cda
881,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,WIND STORMS,GALE,,,530ca9b8-50f3-4bd6-82d4-c49fa688a977
882,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,WIND STORMS,MICROBURST,,,9da19ae9-799f-4885-8fb8-564ca803639a
883,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,WIND STORMS,SQUALL,,,27275638-546e-4181-b15c-ddc3524de3d5
884,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,WIND STORMS,,,,c40071d2-6478-4edf-80bb-95c3886533b9
885,EARTH SCIENCE,ATMOSPHERE,WEATHER EVENTS,,,,,b7d562cf-9b9b-4461-900b-50423a8c4d29
886,EARTH SCIENCE,ATMOSPHERE,,,,,,c47f6052-634e-40ef-a5ac-13f69f6f4c2a
